ConsignID,lrNo,date,branch,invoiceNo,deliveryType,vehicleNo,consignor,consignorAddress,from,consignee,consigneeAddress,to,deliveryAt,deliveryAddress,deliveryCity,BranchDelivery,DeliveryBranch,materialCost,totalFreight,hamali,osc,deliveryCharges,otherCharges,statistical,deliveryInDays,PANNo,serviceTaxBy,FreightPayType,payMode,bankName,chequeNo,chequeDate,toBilled,collectAt,remark,eWayBillNo,EmployeeID,updatedBy
290230,26,05-04-2024,4,Gst/20,Door,9240,3219,"Plot No. 2/3, M I D C Shiroli Kolhapur Ph. No.(0230) 2468709GST NO: 27AAAFY2055R1ZM",21,10978,"Plot No.A-1, Phase-II, Kesurdi, Shirwal-Khandala M.I.D.C. Dist. SataraGST NO. 27AAACK5918J1ZC",275,NULL,,NULL,0,NULL,6860,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,1,4,E Way Bill No 271745376354,1,NULL,,,,,,,,,,,,,,,,,,,
290231,27,05-04-2024,4,2,Door,9240,2708,"16/318, Siddheshwar Foundry, Hulgeshwari Road, Ichalkaranji-416115GST NO: 27AAYPP1563D1ZC",13,18192,"S. No.114,Plot No-32 B Hadapsar Industrial Estate, PuneGST No.27AAACE3847J1ZI",120,NULL,,NULL,0,NULL,43357,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,1,4,Modvat Copy Atteched,1,25:13.3,,,,,,,,,,,,,,,,,,,
290232,28,05-04-2024,4,01-Jan,Door,9240,2708,"16/318, Siddheshwar Foundry, Hulgeshwari Road, Ichalkaranji-416115GST NO: 27AAYPP1563D1ZC",13,28263,PLOT NO B3/E10/19-3BHOSARI MIDC PUNE 411026GSTIN 27ABNFM1750F1Z8,18,NULL,,NULL,0,NULL,356183,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,1,4,E Way Bill No 221745320682,1,NULL,,,,,,,,,,,,,,,,,,,
290233,19,05-04-2024,3,02-Mar,Door,11243,2982,"F-30/2, M.I.D.C. Gokul Shirgaon, KolhapurGST NO.27AAFCS9932D1Z6",23,5195,"Gat No.25+37+43/A, At. Kavathe Tal Khandala, Satara Gst No-27aaccd2898l1z4",361,18966,"GAT NO 20/1 AT POST-KAWATE, KHANDHALA ",361,0,NULL,1915273,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,E Way Bill No-281745305182 /261745305454,1,NULL,,,,,,,,,,,,,,,,,,,
290234,20,05-04-2024,3,20808663,Door,821,8309,"Plot No. E-25, M. I. D. C. Gokul Shirgaon, Kolhapur- 416234GST NO.27AABCD3568L1ZC",23,8308,"Mumbai- Pune Road, Chinchwad, Pune- 411019GST NO. 27AABCD3568L1ZC",8,NULL,,NULL,0,NULL,22977,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,E Way Bill No-281745415001,1,NULL,,,,,,,,,,,,,,,,,,,
290235,29,05-04-2024,4,SF/00035,Door,9240,8209,"A-24 Midc, Shiroli Kolhapur 416122GST No.27AAUCS6949R1ZV",21,2763,"Pune Mumbai Road, Pimpri, Pune-411028GST NO. 27AAACK5918J1ZC",38,NULL,,NULL,0,NULL,1733,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,1,4,Modvat Copy Atteched,1,NULL,,,,,,,,,,,,,,,,,,,
290236,30,06-04-2024,4,14 TO 18/ 1291,Door,9190,10724,"Plot No.140, C-586, Kodoli Tal. Panhala, Dist- KolhapurGST NO.27AEYPA3882L1ZS",55,22674,"Plot No. I-9/I-10, At Post. Mouje Dhangarwadi, Tal.Khandala, Satara-415521GST NO.27AABCD3568L1ZC",275,NULL,,NULL,0,NULL,12592,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,1,4,Modvat Copy Atteched,1,15:58.8,,,,,,,,,,,,,,,,,,,
290237,31,05-04-2024,4,PSI/0005,Door,9240,25027,Plot No-527 Tamgaon Road Midc Gst No -27cwnpp3670g1z2,148,2536,"S.No.29/10-12, &amp; 29/14,15, Narhegaon, Dhayari Pune-411041 GST NO-27AABPU9869J1ZS                    ",89,NULL,,NULL,0,NULL,2962,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,1,4,Modvat Copy Atteched,1,NULL,,,,,,,,,,,,,,,,,,,
290238,21,05-04-2024,3,20808978/20809009/20808976/20808747/20808972,Door,821,8309,"Plot No. E-25, M. I. D. C. Gokul Shirgaon, Kolhapur- 416234GST NO.27AABCD3568L1ZC",23,22674,"Plot No. I-9/I-10, At Post. Mouje Dhangarwadi, Tal.Khandala, Satara-415521GST NO.27AABCD3568L1ZC",275,NULL,,NULL,0,NULL,1966697,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,E Way Bill No-241745426072/221745424351/251745422817/211745421292/261745427448,1,NULL,,,,,,,,,,,,,,,,,,,
290239,155,05-04-2024,1,20809124,Door,11201,8308,"Mumbai- Pune Road, Chinchwad, Pune- 411019GST NO. 27AABCD3568L1ZC",8,8309,"Plot No. E-25, M. I. D. C. Gokul Shirgaon, Kolhapur- 416234GST NO.27AABCD3568L1ZC",23,NULL,,NULL,0,NULL,1127129.11,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,1,1,E WAY BILL NO-261745421932,1,NULL,,,,,,,,,,,,,,,,,,,
290240,156,05-04-2024,1,19,Door,9225,8180,"Sr No.44/48,kondalkar Indus.near Pari Company.narhegaon.puneGST NO-27AAACL4482G2ZG",370,7464,"Plot No. D-2, Five Star M.I.D.C. Kagal, Village Talandge, Tal. Hatkanangale, Dist. KolhapurGST NO:27AAACG6595R1ZP",51,NULL,,NULL,0,NULL,1274400,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,1,1,E- WAY BILL NO. 261745422191,1,NULL,,,,,,,,,,,,,,,,,,,
290241,157,05-04-2024,1,3,Door,10763,5588,"S.no.153/3,dhayari Pune-411041 Ph,no.9850153868GST NO. 27ALEPS5798L1Z4",49,12707,"A-228, Five Star MIDC Kagal, Tal. Hatkanangale, Dist. KolhapurGST NO: 27ACOFS6150R1Z6",51,NULL,,NULL,0,NULL,23128,875,30,0,300,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,As Per Challan No: 03,1,NULL,,,,,,,,,,,,,,,,,,,
290242,158,05-04-2024,1,24-25/001,Door,9273,19149,"Plot No.141, Sector No.10, NEAR VISHWASHWAR CHOWK,  MIDC Bhosari Pune-411026GST NO:27AAACJ6740K1ZD",18,7,"G-13, M I D C Kupwad, Sangli.GST NO. 27AAACJ6740K1ZD",33,17920,Kupwad M I D C Sangli Gst No-27aaacw3853c1zh,384,0,NULL,2419000,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,E Way Bill No: 261745269600,1,NULL,,,,,,,,,,,,,,,,,,,
290243,159,05-04-2024,1,131081,Door,2766,73,"Sr. No.145, Pune-Saswad Road, Near Railway Overbridge, Phursungi, Pune-412308GST NO.27AAJCS7144M1ZR",46,2257,"D-50, M. I. D. C. Shiroli, KolhapurGST NO: 27AACCV2246A1ZR",21,NULL,,NULL,0,NULL,38616,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,Modvat Copy Cover Atteched,1,NULL,,,,,,,,,,,,,,,,,,,
290244,160,05-04-2024,1,131091,Door,2766,73,"Sr. No.145, Pune-Saswad Road, Near Railway Overbridge, Phursungi, Pune-412308GST NO.27AAJCS7144M1ZR",46,3598,"Plot No. C-25, M. I. D. C. Shiroli, Kolhapur-416122GST NO. 27AAECS1923P1ZZ",21,NULL,,NULL,0,NULL,23600,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,Modvat Copy Cover Atteched,1,NULL,,,,,,,,,,,,,,,,,,,
290245,161,05-04-2024,1,131078,Door,2766,73,"Sr. No.145, Pune-Saswad Road, Near Railway Overbridge, Phursungi, Pune-412308GST NO.27AAJCS7144M1ZR",46,2340,"B-33, M.I.D.C. Shiroli, KolhapurGST NO: 27AANCS0625B1ZM",21,NULL,,NULL,0,NULL,44215,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,Modvat Copy Cover Atteched,1,NULL,,,,,,,,,,,,,,,,,,,
290246,162,05-04-2024,1,131068,Door,2766,73,"Sr. No.145, Pune-Saswad Road, Near Railway Overbridge, Phursungi, Pune-412308GST NO.27AAJCS7144M1ZR",46,2236,"L-7, Additional M. I. .D. C. Satara-415004.GST NO.27AAACM3091N1Z6",17,NULL,,NULL,0,NULL,13983,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,Modvat Copy Cover Atteched,1,NULL,,,,,,,,,,,,,,,,,,,
290247,163,05-04-2024,1,131074,Door,2766,73,"Sr. No.145, Pune-Saswad Road, Near Railway Overbridge, Phursungi, Pune-412308GST NO.27AAJCS7144M1ZR",46,415,"890/2, Behind Menon Piston Nagaon, Shiroli, KolhapurGST NO: 27AAHFR8653F1ZV",21,NULL,,NULL,0,NULL,24780,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,1,1,Modvat Copy Cover Atteched,1,NULL,,,,,,,,,,,,,,,,,,,
290248,164,05-04-2024,1,131054,Door,2766,73,"Sr. No.145, Pune-Saswad Road, Near Railway Overbridge, Phursungi, Pune-412308GST NO.27AAJCS7144M1ZR",46,17935,"F-11, Five Star Industrial Estate, Kagal, KolhapurGST NO. 27AAECN7491H1Z2",51,NULL,,NULL,0,NULL,71720,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,Modvat Copy Cover Atteched,1,NULL,,,,,,,,,,,,,,,,,,,
290249,165,05-04-2024,1,131085,Door,2766,73,"Sr. No.145, Pune-Saswad Road, Near Railway Overbridge, Phursungi, Pune-412308GST NO.27AAJCS7144M1ZR",46,25056,"Plot No. 35, MIDC Shiroli, KolhapurGST NO. 27AAHCV2051N1Z0",21,NULL,,NULL,0,NULL,11859,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,Modvat Copy Cover Atteched,1,NULL,,,,,,,,,,,,,,,,,,,
290250,166,05-04-2024,1,131059,Door,2766,73,"Sr. No.145, Pune-Saswad Road, Near Railway Overbridge, Phursungi, Pune-412308GST NO.27AAJCS7144M1ZR",46,1414,"Gat No. 199, Opp. Ichalkaranji Cement Factory, Sangli- Kolhapur Road, Mangaonwadi, Tal. Hatkanangale, Dist. KolhapurGST NO.27AAJFP7906K1ZQ",13,NULL,,NULL,0,NULL,71477,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,Modvat Copy Cover Atteched,1,NULL,,,,,,,,,,,,,,,,,,,
290251,167,05-04-2024,1,26049,Door,9273,6,"264, Hadapsar Industrial Estaste, Hadapsar, Pune-411013GST NO.27AAEFA6352P1Z2",120,214,"Gat. No.170, A/p Savali, M. I. D. C. Kupwad, SangliGST NO. 27AAACW3853C1ZH",33,NULL,,NULL,0,NULL,14103,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,Modvat Copy Cover Atteched,1,NULL,,,,,,,,,,,,,,,,,,,
290252,168,05-04-2024,1,26048,Door,10763,6,"264, Hadapsar Industrial Estaste, Hadapsar, Pune-411013GST NO.27AAEFA6352P1Z2",120,3809,"Plot No. D-31, M. I. D. C. Shiroli, KolhapurGST NO. 27AACCS4897G1ZX",21,NULL,,NULL,0,NULL,7455,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,Modvat Copy Cover Atteched,1,NULL,,,,,,,,,,,,,,,,,,,
290253,169,05-04-2024,1,"26046, 26045, 26050",Door,11061,6,"264, Hadapsar Industrial Estaste, Hadapsar, Pune-411013GST NO.27AAEFA6352P1Z2",120,2223,"Zagalwadi Phata, Jawale Road, Village Sanghavi, Post Naigaon, Shirwal, Dist. Satara.GST NO. 27AABCP0318G1ZT",9,NULL,,NULL,0,NULL,77408,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,1,1,Modvat Copy Cover Atteched,1,NULL,,,,,,,,,,,,,,,,,,,
290254,17,05-04-2024,5,20,Door,9259,7,"G-13, M I D C Kupwad, Sangli.GST NO. 27AAACJ6740K1ZD",384,5195,"Gat No.25+37+43/A, At. Kavathe Tal Khandala, Satara Gst No-27aaccd2898l1z4",361,25200,Bhosari-pune,18,0,NULL,0,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,E-way Bill No-211744758469.,1,NULL,,,,,,,,,,,,,,,,,,,
290255,18,05-04-2024,5,16,Door,9259,7,"G-13, M I D C Kupwad, Sangli.GST NO. 27AAACJ6740K1ZD",384,5195,"Gat No.25+37+43/A, At. Kavathe Tal Khandala, Satara Gst No-27aaccd2898l1z4",361,9115,Midc Bhoasri Pune ,18,0,NULL,0,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,E-way Bill No-211744758753.,1,NULL,,,,,,,,,,,,,,,,,,,
290256,19,05-04-2024,5,0021.0017-to-0019.0015.,Door,9259,7,"G-13, M I D C Kupwad, Sangli.GST NO. 27AAACJ6740K1ZD",384,5195,"Gat No.25+37+43/A, At. Kavathe Tal Khandala, Satara Gst No-27aaccd2898l1z4",361,25285,"Gat No. 63, Chimbali Phata Road, Chimbali, Pune- 412105 GST NO: 27ABEFM7549P1ZF",331,0,NULL,0,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,E-way Bill No-251744757244.261744757403.291744757741.221744758040.-to-211744758229.,1,NULL,,,,,,,,,,,,,,,,,,,
290257,170,05-04-2024,1,26047,Door,10763,6,"264, Hadapsar Industrial Estaste, Hadapsar, Pune-411013GST NO.27AAEFA6352P1Z2",120,17891,D-51 Midc Shiroli Kolhapur GST NO -27AIQPP4821L1ZN,21,NULL,,NULL,0,NULL,9676,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,Modvat Copy Cover Atteched,1,NULL,,,,,,,,,,,,,,,,,,,
290258,171,05-04-2024,1,16,Door,10763,6529,"Sr. No. 44/18, Kondhalkar Indus., Near Pari Company, Narhegaon, Pune- 411041GST NO. 27AAACL4651K1ZD",89,2374,"197/ A, Sambhapur, Kasarwadi Road, Toap, Kolhapur-461122GST NO. 27AABCM2375A1ZV",172,NULL,,NULL,0,NULL,349280,0,0,0,0,0,0,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,1,1,E WAY BILL NO: 211745408307,1,NULL,,,,,,,,,,,,,,,,,,,
290259,20,05-04-2024,5,17330,Door,9259,7,"G-13, M I D C Kupwad, Sangli.GST NO. 27AAACJ6740K1ZD",384,22674,"Plot No. I-9/I-10, At Post. Mouje Dhangarwadi, Tal.Khandala, Satara-415521GST NO.27AABCD3568L1ZC",275,NULL,,NULL,0,NULL,0,1690,0,0,0,0,0,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,E-way Bill No-281745294385.,1,12:59.1,,,,,,,,,,,,,,,,,,,
290260,172,05-04-2024,1,19,Door,2789,12653,"GUT NO.485, VISION INDL. ESTATE, GAUDDARA RAOD, SHRIRAMNAGAR,A/P KHEDSHIVAPUR TAL.BHOR DIST.PUNEGST NO.27AAGFE5270L1Z5",224,6871,"Plot No. K-1, ADDL. M. I. D. C. SataraGST NO. 27AABCM0781G1ZL",17,NULL,,NULL,0,NULL,8924,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,Modvat Copy Cover Atteched,1,NULL,,,,,,,,,,,,,,,,,,,
290261,173,05-04-2024,1,5,Door,1319,1939,"Plot No.11 Sector 12/09 S Block Shop No 6 Indrayani Nagar  Nagar,bhosari, PuneGST NO.27AAKFB0020B1ZB",18,5195,"Gat No.25+37+43/A, At. Kavathe Tal Khandala, Satara Gst No-27aaccd2898l1z4",384,17920,Kupwad M I D C Sangli Gst No-27aaacw3853c1zh,384,0,NULL,0,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,As Per Challan No: 05,1,NULL,,,,,,,,,,,,,,,,,,,
290262,21,05-04-2024,5,W01168.,Door,9259,17920,Kupwad M I D C Sangli Gst No-27aaacw3853c1zh,384,8308,"Mumbai- Pune Road, Chinchwad, Pune- 411019GST NO. 27AABCD3568L1ZC",8,NULL,,NULL,0,NULL,0,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,E-way Bill No-271744772409.,1,NULL,,,,,,,,,,,,,,,,,,,
290263,174,05-04-2024,1,"1694, 1695, 1696",Door,11061,15515,"Lane No 1 Vikas Colony ,landewadi Bhosari ,pune GST NO27ABIPN6486G1Z6",18,22674,"Plot No. I-9/I-10, At Post. Mouje Dhangarwadi, Tal.Khandala, Satara-415521GST NO.27AABCD3568L1ZC",275,NULL,,NULL,0,NULL,34326,1000,0,0,0,0,0,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,"As Per Challan No: 1694, 1695, 1696",1,10:29.0,,,,,,,,,,,,,,,,,,,
290264,22,05-04-2024,5,W01302.,Door,9259,17920,Kupwad M I D C Sangli Gst No-27aaacw3853c1zh,384,2763,"Pune Mumbai Road, Pimpri, Pune-411028GST NO. 27AAACK5918J1ZC",38,NULL,,NULL,0,NULL,0,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,E-way Bill No-231743303448.,1,NULL,,,,,,,,,,,,,,,,,,,
290265,23,05-04-2024,5,W01256.w01329.w01328.w01356.w0002.w0001.,Door,9259,17920,Kupwad M I D C Sangli Gst No-27aaacw3853c1zh,384,22674,"Plot No. I-9/I-10, At Post. Mouje Dhangarwadi, Tal.Khandala, Satara-415521GST NO.27AABCD3568L1ZC",275,NULL,,NULL,0,NULL,0,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,E-way Bill No-291744359873.261744769354.291744766309.211744770616.-to-261745460498.281745458808.,1,NULL,,,,,,,,,,,,,,,,,,,
290266,175,05-04-2024,1,"07, 06",Door,77,5046,"El/102,sect,no.7 MidcBhosari Pune-26GST NO: 27AAZPR8169E1ZR",18,8309,"Plot No. E-25, M. I. D. C. Gokul Shirgaon, Kolhapur- 416234GST NO.27AABCD3568L1ZC",23,NULL,,NULL,0,NULL,23010,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,"As Per Challan No: 07, 06",1,NULL,,,,,,,,,,,,,,,,,,,
290267,176,05-04-2024,1,1572498087,Door,1319,53,"Gat No. 922 &amp; 923, Sanaswadi, Tal. Shirur, Dist. Pune-412208GST NO.27AAACF1049H1ZW",15,18414,Pacpril 1118 Cast Iron Foundry J-14 Addi MIDC Satara GST NO 27AABCP0318G1ZT,17,NULL,,NULL,0,NULL,48327,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,1,1,E Way Bill No: 281745511268,1,NULL,,,,,,,,,,,,,,,,,,,
290268,177,05-04-2024,1,1572498088,Door,1319,53,"Gat No. 922 &amp; 923, Sanaswadi, Tal. Shirur, Dist. Pune-412208GST NO.27AAACF1049H1ZW",15,2224,J-15/16 Addl. M I D C SataraGST NO. 27AABCP0318G1ZT,17,NULL,,NULL,0,NULL,3953,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,1,1,E Way Bill No: 261745511275,1,NULL,,,,,,,,,,,,,,,,,,,
290269,178,05-04-2024,1,1572498089,Door,1319,53,"Gat No. 922 &amp; 923, Sanaswadi, Tal. Shirur, Dist. Pune-412208GST NO.27AAACF1049H1ZW",15,2236,"L-7, Additional M. I. .D. C. Satara-415004.GST NO.27AAACM3091N1Z6",17,NULL,,NULL,0,NULL,151158,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,1,1,E Way Bill No: 271745511281,1,NULL,,,,,,,,,,,,,,,,,,,
290270,179,05-04-2024,1,"T24258508, T24258509",Door,9251,1562,"Gat No, 994/1,sanaswadi,pune GST NO- 27AADCT2637A1ZP",15,6871,"Plot No. K-1, ADDL. M. I. D. C. SataraGST NO. 27AABCM0781G1ZL",17,NULL,,NULL,0,NULL,45349,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,Modvat Copy Cover Atteched,1,NULL,,,,,,,,,,,,,,,,,,,
290271,180,05-04-2024,1,S242516031,Door,9251,8233,Gat No .994/1 Sanaswadi.pune GST NO -27AAVCS0080N1ZO,15,6184,"Plot No. 5/A, A And 2, M. I. D. C. Miraj, Sangli.GST NO. 27AABCM8611K1ZB",32,NULL,,NULL,0,NULL,48333,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,Modvat Copy Cover Atteched,1,NULL,,,,,,,,,,,,,,,,,,,
290272,181,05-04-2024,1,"1512400241, 1572498080",Door,9251,53,"Gat No. 922 &amp; 923, Sanaswadi, Tal. Shirur, Dist. Pune-412208GST NO.27AAACF1049H1ZW",15,214,"Gat. No.170, A/p Savali, M. I. D. C. Kupwad, SangliGST NO. 27AAACW3853C1ZH",384,NULL,,NULL,0,NULL,31486,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,"E Way Bill No: 291745497396, 201745456824",1,47:46.1,,,,,,,,,,,,,,,,,,,
290273,182,05-04-2024,1,1512400219,Door,9251,53,"Gat No. 922 &amp; 923, Sanaswadi, Tal. Shirur, Dist. Pune-412208GST NO.27AAACF1049H1ZW",15,2402,"Gat No. 49, Near Palus Industrial Estate Co-op. Society Ltd, Palus, Sangli-416310GST NO: 27AAMPN9892P1ZD",20,NULL,,NULL,0,NULL,120360,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,E Way Bill No: 281745502262,1,NULL,,,,,,,,,,,,,,,,,,,
290274,183,05-04-2024,1,"1512400247, 1512400248, 1512400245, 1512400244",Door,9251,53,"Gat No. 922 &amp; 923, Sanaswadi, Tal. Shirur, Dist. Pune-412208GST NO.27AAACF1049H1ZW",15,17920,Kupwad M I D C Sangli Gst No-27aaacw3853c1zh,384,NULL,,NULL,0,NULL,87062,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,"E Way Bill No: 201745497430, 261745497454, 241745497403, 261745497412",1,NULL,,,,,,,,,,,,,,,,,,,
290275,184,05-04-2024,1,19,NULL,10763,22,"Plot No.32 B, Sr. No. 114, Hadapsar Indus. Estate, Pune- 411013 GST NO: 27AAACE3847J1ZI",120,517,"Plot No. J-18, M. I. D. C. Gokul Shirgaon, KolhpaurGST NO.27ACPPA7524C1ZT",23,NULL,,NULL,0,NULL,7380,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,1,1,As Per Challan No: 19,1,NULL,,,,,,,,,,,,,,,,,,,
290276,185,05-04-2024,1,12,Door,10763,22,"Plot No.32 B, Sr. No. 114, Hadapsar Indus. Estate, Pune- 411013 GST NO: 27AAACE3847J1ZI",120,2708,"16/318, Siddheshwar Foundry, Hulgeshwari Road, Ichalkaranji-416115GST NO: 27AAYPP1563D1ZC",13,NULL,,NULL,0,NULL,14760,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,1,1,As Per Challan No: 12,1,NULL,,,,,,,,,,,,,,,,,,,
290277,186,05-04-2024,1,"011, 013",Door,10763,22,"Plot No.32 B, Sr. No. 114, Hadapsar Indus. Estate, Pune- 411013 GST NO: 27AAACE3847J1ZI",120,3316,"D-60/3, M I D C Gokul Shirgaon, KolhapurGST No:27ADPPS5599C1ZU",23,NULL,,NULL,0,NULL,87380,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,1,1,"As Per Challan No: 011, 013",1,NULL,,,,,,,,,,,,,,,,,,,
290278,187,05-04-2024,1,"1572498090, 1512400259",Door,10763,53,"Gat No. 922 &amp; 923, Sanaswadi, Tal. Shirur, Dist. Pune-412208GST NO.27AAACF1049H1ZW",15,3598,"Plot No. C-25, M. I. D. C. Shiroli, Kolhapur-416122GST NO. 27AAECS1923P1ZZ",21,NULL,,NULL,0,NULL,259234,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,"E Way Bill No: 271745511364, 221745520662",1,NULL,,,,,,,,,,,,,,,,,,,
290279,188,05-04-2024,1,1512400214,Door,10763,53,"Gat No. 922 &amp; 923, Sanaswadi, Tal. Shirur, Dist. Pune-412208GST NO.27AAACF1049H1ZW",15,2293,"Vikramnagar, Kolhapur-416005.GST NO. 27AAMCM1356L1Z2",39,NULL,,NULL,0,NULL,46728,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,E Way Bill No:291745319595,1,NULL,,,,,,,,,,,,,,,,,,,
290280,189,05-04-2024,1,"22, 4243, 29",Door,11091,2876,"Gat No.1026, Bambhawade, Tal. Palus, Dist:- SangliGST NO.27ADWPS0832M1ZS",142,8308,"Mumbai- Pune Road, Chinchwad, Pune- 411019GST NO. 27AABCD3568L1ZC",8,NULL,,NULL,0,NULL,0,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,"As Per Challan No: 22, 4243, 29",1,NULL,,,,,,,,,,,,,,,,,,,
290281,190,05-04-2024,1,DC-3,Door,11091,7853,Plot No 195 Industrial Estate Palus GST NO. 27ABQPY3148J1ZV,20,8308,"Mumbai- Pune Road, Chinchwad, Pune- 411019GST NO. 27AABCD3568L1ZC",8,NULL,,NULL,0,NULL,0,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,As Per Challan No: DC-3,1,NULL,,,,,,,,,,,,,,,,,,,
290282,191,05-04-2024,1,3379,Door,11091,19101,Gat No 49 Near Palus MIDC Palus SangliGST NO 27AAMCM3131H1Z1,20,8308,"Mumbai- Pune Road, Chinchwad, Pune- 411019GST NO. 27AABCD3568L1ZC",8,NULL,,NULL,0,NULL,1352,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,As Per Challan No: 3379,1,NULL,,,,,,,,,,,,,,,,,,,
290283,192,05-04-2024,1,"007, 008, 009",Door,11091,13997,Samrat Chowk Ramanadnagar Tal.Palus  Dist Sangli.GST NO:27AFZPT9335H1ZF,20,8308,"Mumbai- Pune Road, Chinchwad, Pune- 411019GST NO. 27AABCD3568L1ZC",8,NULL,,NULL,0,NULL,0,0,0,0,0,0,25,1,AAEFD5950A,NULL,3,NULL,NULL,NULL,NULL,2,1,"As Per Challan No: 007, 008, 009",1,NULL,,,,,,,,,,,,,,,,,,,
